Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
OA,Annual population,225,United Arab Emirates,561,Urban population,3010,Population - Est. & Proj.,2004,2004,1000 No,3346.835,X,Figure from international organizations,
OA,Annual population,225,United Arab Emirates,561,Urban population,3010,Population - Est. & Proj.,2005,2005,1000 No,3767.26,X,Figure from international organizations,
OA,Annual population,225,United Arab Emirates,551,Rural population,3010,Population - Est. & Proj.,2005,2005,1000 No,812.302,X,Figure from international organizations,
OA,Annual population,225,United Arab Emirates,551,Rural population,3010,Population - Est. & Proj.,2006,2006,1000 No,909.617,X,Figure from international organizations,
OA,Annual population,225,United Arab Emirates,561,Urban population,3010,Population - Est. & Proj.,2006,2006,1000 No,4332.415,X,Figure from international organizations,
OA,Annual population,225,United Arab Emirates,561,Urban population,3010,Population - Est. & Proj.,2007,2007,1000 No,5017.936,X,Figure from international organizations,
OA,Annual population,225,United Arab Emirates,551,Rural population,3010,Population - Est. & Proj.,2007,2007,1000 No,1026.131,X,Figure from international organizations,
OA,Annual population,225,United Arab Emirates,551,Rural population,3010,Population - Est. & Proj.,2008,2008,1000 No,1145.328,X,Figure from international organizations,
OA,Annual population,225,United Arab Emirates,561,Urban population,3010,Population - Est. & Proj.,2008,2008,1000 No,5748.95,X,Figure from international organizations,
OA,Annual population,225,United Arab Emirates,561,Urban population,3010,Population - Est. & Proj.,2009,2009,1000 No,6420.001,X,Figure from international organizations,
OA,Annual population,225,United Arab Emirates,551,Rural population,3010,Population - Est. & Proj.,2009,2009,1000 No,1246.392,X,Figure from international organizations,
OA,Annual population,225,United Arab Emirates,551,Rural population,3010,Population - Est. & Proj.,2010,2010,1000 No,1316.091,X,Figure from international organizations,
OA,Annual population,225,United Arab Emirates,561,Urban population,3010,Population - Est. & Proj.,2010,2010,1000 No,6954.593,X,Figure from international organizations,
OA,Annual population,225,United Arab Emirates,561,Urban population,3010,Population - Est. & Proj.,2011,2011,1000 No,7321.556,X,Figure from international organizations,
OA,Annual population,225,United Arab Emirates,551,Rural population,3010,Population - Est. & Proj.,2011,2011,1000 No,1350.919,X,Figure from international organizations,
OA,Annual population,225,United Arab Emirates,551,Rural population,3010,Population - Est. & Proj.,2012,2012,1000 No,1357.387,X,Figure from international organizations,
OA,Annual population,225,United Arab Emirates,561,Urban population,3010,Population - Est. & Proj.,2012,2012,1000 No,7543.066,X,Figure from international organizations,
OA,Annual population,225,United Arab Emirates,561,Urban population,3010,Population - Est. & Proj.,2013,2013,1000 No,7661.308,X,Figure from international organizations,
OA,Annual population,225,United Arab Emirates,551,Rural population,3010,Population - Est. & Proj.,2013,2013,1000 No,1344.955,X,Figure from international organizations,
OA,Annual population,225,United Arab Emirates,551,Rural population,3010,Population - Est. & Proj.,2014,2014,1000 No,1326.639,X,Figure from international organizations,
OA,Annual population,225,United Arab Emirates,561,Urban population,3010,Population - Est. & Proj.,2014,2014,1000 No,7744.228,X,Figure from international organizations,
OA,Annual population,225,United Arab Emirates,561,Urban population,3010,Population - Est. & Proj.,2015,2015,1000 No,7842.883,X,Figure from international organizations,
OA,Annual population,225,United Arab Emirates,551,Rural population,3010,Population - Est. & Proj.,2015,2015,1000 No,1311.419,X,Figure from international organizations,
OA,Annual population,225,United Arab Emirates,551,Rural population,3010,Population - Est. & Proj.,2016,2016,1000 No,1300.961,X,Figure from international organizations,
OA,Annual population,225,United Arab Emirates,561,Urban population,3010,Population - Est. & Proj.,2016,2016,1000 No,7968.651,X,Figure from international organizations,
OA,Annual population,225,United Arab Emirates,561,Urban population,3010,Population - Est. & Proj.,2017,2017,1000 No,8107.436,X,Figure from international organizations,
OA,Annual population,225,United Arab Emirates,551,Rural population,3010,Population - Est. & Proj.,2017,2017,1000 No,1292.709,X,Figure from international organizations,
OA,Annual population,225,United Arab Emirates,551,Rural population,3010,Population - Est. & Proj.,2018,2018,1000 No,1285.972,X,Figure from international organizations,
OA,Annual population,225,United Arab Emirates,561,Urban population,3010,Population - Est. & Proj.,2018,2018,1000 No,8255.643,X,Figure from international organizations,
OA,Annual population,225,United Arab Emirates,561,Urban population,3010,Population - Est. & Proj.,2019,2019,1000 No,8402.99,X,Figure from international organizations,
OA,Annual population,225,United Arab Emirates,551,Rural population,3010,Population - Est. & Proj.,2019,2019,1000 No,1279.098,X,Figure from international organizations,
OA,Annual population,225,United Arab Emirates,551,Rural population,3010,Population - Est. & Proj.,2020,2020,1000 No,1271.026,X,Figure from international organizations,
OA,Annual population,225,United Arab Emirates,561,Urban population,3010,Population - Est. & Proj.,2020,2020,1000 No,8542.144,X,Figure from international organizations,
OA,Annual population,225,United Arab Emirates,561,Urban population,3010,Population - Est. & Proj.,2021,2021,1000 No,8675.306,X,Figure from international organizations,
OA,Annual population,225,United Arab Emirates,551,Rural population,3010,Population - Est. & Proj.,2021,2021,1000 No,1262.173,X,Figure from international organizations,
OA,Annual population,225,United Arab Emirates,551,Rural population,3010,Population - Est. & Proj.,2022,2022,1000 No,1253.457,X,Figure from international organizations,
OA,Annual population,225,United Arab Emirates,561,Urban population,3010,Population - Est. & Proj.,2022,2022,1000 No,8808.417,X,Figure from international organizations,
OA,Annual population,225,United Arab Emirates,561,Urban population,3010,Population - Est. & Proj.,2023,2023,1000 No,8941.577,X,Figure from international organizations,
OA,Annual population,225,United Arab Emirates,551,Rural population,3010,Population - Est. & Proj.,2023,2023,1000 No,1244.904,X,Figure from international organizations,
